f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,label
0.0,0.0,0.0,0.2946542203426361,-0.3298328816890716,-0.1393795758485794,0.4698709547519684,-0.7814374566078186,-0.2140596508979797,0.4674142599105835,-1.1499266624450684,-0.2981592118740082,0.4266509711742401,-1.4461969137191772,-0.3419519364833832,0.1460702717304229,-1.0848095417022705,0.1009630337357521,0.1408071964979171,-1.37354838848114,0.0189703349024057,0.1961778253316879,-1.0116223096847534,0.0342525579035282,0.1983195096254348,-0.8698358535766602,0.0532492250204086,-0.1032755672931671,-0.9926658868789672,0.0628076717257499,-0.1310917437076568,-1.3261245489120483,-0.1435577422380447,-0.0012040955480188,-0.9175243973731996,-0.1784446090459823,-0.0053716194815933,-0.8613486289978027,-0.1183631122112274,-0.3529957234859466,-0.8872459530830383,-0.0132001917809247,-0.3646103739738464,-1.190983772277832,-0.2069573551416397,-0.2346282452344894,-0.800632119178772,-0.1870196461677551,-0.2364911139011383,-0.7141945958137512,-0.0951636508107185,-0.5886419415473938,-0.7646944522857666,-0.107671670615673,-0.5846300721168518,-0.9839069843292236,-0.1742919981479644,-0.4543415307998657,-0.7335965037345886,-0.141533151268959,-0.4142488539218902,-0.6365777254104614,-0.0774907022714614,2.7114856243133545,0.2292273193597793,0.5285484194755554,0.4013399481773376,0.4594964385032654,A
0.0,0.0,0.0,-0.3633919358253479,0.1543830186128616,0.1849073469638824,-0.6711586117744446,0.4795630872249603,0.2241639196872711,-0.7717893123626709,0.7752867937088013,0.2390890568494796,-0.689877986907959,0.962454915046692,0.2692569196224212,-0.898369312286377,0.5569663643836975,-0.0917113274335861,-0.9236368536949158,1.173035979270935,-0.0578620135784149,-0.6973376274108887,1.2065600156784058,0.0734798386693,-0.5911229848861694,1.0642361640930176,0.1644891500473022,-0.7568917274475098,0.6192674040794373,-0.2088484168052673,-0.7026242613792419,1.2198501825332642,-0.2254823297262191,-0.4882063269615173,1.192089319229126,-0.1183225512504577,-0.4413417875766754,1.025291085243225,-0.0281396862119436,-0.5535781383514404,0.6836356520652771,-0.28581103682518,-0.4763269126415252,1.185259461402893,-0.2546790838241577,-0.2861472368240356,1.1374071836471558,-0.1310798525810241,-0.2516068518161773,0.9818216562271118,-0.0491854958236217,-0.3326514363288879,0.742449939250946,-0.3483324944972992,-0.236400693655014,1.1011184453964231,-0.2800746560096741,-0.1168048903346061,1.0700687170028689,-0.1854811608791351,-0.0992944464087486,0.9516379237174988,-0.1210234984755516,2.425482988357544,1.302318096160889,1.0915274620056152,1.1368736028671265,1.2621862888336182,A
0.0,0.0,0.0,0.4460940361022949,-0.1946855634450912,-0.1944556385278701,0.7600104212760925,-0.6776183247566223,-0.2562869489192962,0.7945468425750732,-1.1269311904907229,-0.3007401525974273,0.6851106286048889,-1.366371750831604,-0.3293848633766174,0.4603236317634582,-1.001953363418579,-0.1207614168524742,0.3864875733852386,-1.328746676445007,-0.1611693352460861,0.3621167838573456,-0.998953640460968,-0.1105193048715591,0.3774692118167877,-0.7845033407211304,-0.0825066789984703,0.1525919139385223,-0.9819589853286744,-0.1116603687405586,0.0727934464812278,-1.301783800125122,-0.2189709097146988,0.1016302779316902,-0.892439603805542,-0.2131499052047729,0.1344248801469802,-0.6622660756111145,-0.1766871809959411,-0.1073183342814445,-0.877619206905365,-0.1281092166900634,-0.1839497685432434,-1.1604310274124146,-0.2812871634960174,-0.1025695577263832,-0.754115879535675,-0.2973878681659698,-0.0442283414304256,-0.52823406457901,-0.2629585564136505,-0.3351733088493347,-0.7228040099143982,-0.1617326438426971,-0.3778324425220489,-0.9209331274032592,-0.2599726021289825,-0.2921835780143738,-0.6494047045707703,-0.2723473608493805,-0.2247361540794372,-0.4921117722988128,-0.254833310842514,2.460880756378174,0.2378562092781067,0.2883203625679016,0.4556364417076111,0.4577915072441101,A
0.0,0.0,0.0,0.359960526227951,-0.2425355315208435,-0.2258463948965072,0.4900635778903961,-0.7007125020027161,-0.419124960899353,0.4371291100978851,-1.0690046548843384,-0.590488851070404,0.4457371234893799,-1.356857419013977,-0.7525951266288757,0.1342780143022537,-0.960241675376892,-0.4939684867858886,0.1520254909992218,-1.1673718690872192,-0.6922885179519653,0.2371056973934173,-0.7208376526832581,-0.6898561120033264,0.2643642425537109,-0.4566273093223572,-0.6896666884422302,-0.2052169144153595,-0.8190949559211731,-0.5356909036636353,-0.152071937918663,-1.0159510374069214,-0.862452507019043,-0.0356401987373828,-0.5015090703964233,-0.877112627029419,-0.0415714345872402,-0.2837987542152405,-0.8352644443511963,-0.4722193777561188,-0.6328824758529663,-0.581409215927124,-0.4663536250591278,-0.8022614121437073,-0.8977196216583252,-0.3167880177497864,-0.3311039209365845,-0.8762452602386475,-0.291251391172409,-0.1506465077400207,-0.8064302206039429,-0.7039096355438232,-0.4216085374355316,-0.638239860534668,-0.6873033046722412,-0.4916220903396606,-0.8412166237831116,-0.571891188621521,-0.1683162599802017,-0.8342719674110413,-0.5598266124725342,-0.0436477735638618,-0.7985004782676697,2.817805528640747,0.7884455323219299,1.0291026830673218,0.9695260524749756,1.1848324537277222,A
0.0,0.0,0.0,0.4443433582782745,-0.2133873254060745,-0.2128210663795471,0.6186735033988953,-0.7438391447067261,-0.3818334937095642,0.5672484040260315,-1.184916377067566,-0.5343921780586243,0.5608882308006287,-1.51323401927948,-0.6691575646400452,0.2501033842563629,-1.0363693237304688,-0.3688508570194244,0.2658960819244385,-1.3087687492370603,-0.5237419009208679,0.3426764607429504,-0.8448172807693481,-0.4816711843013763,0.35379159450531,-0.6129992008209229,-0.4553448855876922,-0.0923894941806793,-0.9085645079612732,-0.4073942005634308,-0.0355757996439933,-1.1769331693649292,-0.6950287818908691,0.092313177883625,-0.6409704089164734,-0.6720408797264099,0.0681655630469322,-0.4612502753734588,-0.5902234315872192,-0.3663716316223144,-0.7408051490783691,-0.458471417427063,-0.3563384711742401,-0.9779149293899536,-0.7480752468109131,-0.1845503151416778,-0.4761439263820648,-0.7001253962516785,-0.1850290596485138,-0.3138963878154754,-0.597710371017456,-0.6073601245880127,-0.5519633889198303,-0.5209483504295349,-0.5692841410636902,-0.6735503673553467,-0.678658127784729,-0.4408410787582397,-0.3152277171611786,-0.6441664695739746,-0.4615571200847626,-0.1848767101764679,-0.5826473832130432,2.764775514602661,0.4534992575645447,0.7305638790130615,0.7104275822639465,0.820276141166687,A
0.0,0.0,0.0,0.3967705368995666,-0.2133884727954864,-0.2041545510292053,0.5967990756034851,-0.7128297090530396,-0.3613822162151336,0.587348461151123,-1.1400377750396729,-0.5023931860923767,0.5902913212776184,-1.4650529623031616,-0.6251080632209778,0.3219068348407745,-1.0149916410446167,-0.3653258085250854,0.326355516910553,-1.2895078659057615,-0.5094811916351318,0.3372089266777038,-0.8361724019050598,-0.4642089903354645,0.3372404277324676,-0.5738138556480408,-0.4367042779922485,-0.0340592600405216,-0.913215398788452,-0.4060457944869995,-0.0138363083824515,-1.1778340339660645,-0.6937380433082581,0.0637567341327667,-0.6691009402275085,-0.6839262247085571,0.0678577572107315,-0.4618442356586456,-0.6127519011497498,-0.3259628415107727,-0.7529063820838928,-0.4561486840248108,-0.353482186794281,-0.978729486465454,-0.737784743309021,-0.207902118563652,-0.5093798041343689,-0.6999243497848511,-0.1575157344341278,-0.3383172452449798,-0.6089405417442322,-0.5783336162567139,-0.5532681941986084,-0.5164734125137329,-0.5728220343589783,-0.6756703853607178,-0.6777082681655884,-0.4465932548046112,-0.3540327250957489,-0.6563397645950317,-0.4137628972530365,-0.2374758273363113,-0.6050022840499878,2.767188310623169,0.3833273351192474,0.7320927977561951,0.7158775329589844,0.8299779891967773,A
0.0,0.0,0.0,0.4724487662315368,-0.1883516758680343,-0.2161385118961334,0.7448132634162903,-0.6918075680732727,-0.3497077524662018,0.743126630783081,-1.1695761680603027,-0.4618599116802215,0.6961528658866882,-1.5203396081924438,-0.5438750386238098,0.4135398864746094,-1.05411696434021,-0.2585625648498535,0.3916576206684112,-1.374510645866394,-0.3583150506019592,0.4281319081783294,-0.9034878611564636,-0.2838096618652344,0.4441140592098236,-0.6836495995521545,-0.2398520410060882,0.0690813809633255,-0.957623302936554,-0.2796084880828857,0.0685435459017753,-1.246410608291626,-0.5269773602485657,0.177777886390686,-0.7112058401107788,-0.4922107756137848,0.1780133843421936,-0.5516639351844788,-0.3952163755893707,-0.2201199829578399,-0.8163581490516663,-0.3183949291706085,-0.2298099249601364,-1.0375972986221311,-0.5645617842674255,-0.0730009078979492,-0.5595661997795105,-0.5165070295333862,-0.057816632091999,-0.4253941774368286,-0.4101896584033966,-0.4764170050621032,-0.6467010974884033,-0.3701514303684234,-0.4481086432933807,-0.776609480381012,-0.4874188005924225,-0.3239286541938782,-0.4431144893169403,-0.4551884233951568,-0.3229880332946777,-0.326627105474472,-0.3923065364360809,2.601943016052246,0.1320357620716095,0.5406196713447571,0.6297478079795837,0.673136293888092,A
0.0,0.0,0.0,0.3548155128955841,-0.1700151264667511,-0.2922695577144623,0.5567423105239868,-0.6226053833961487,-0.5076054334640503,0.5573008060455322,-0.9990095496177672,-0.6827775239944458,0.547993540763855,-1.289351224899292,-0.8416684865951538,0.2790839076042175,-0.8967120051383972,-0.6068575978279114,0.2682611346244812,-1.163483738899231,-0.8198221921920776,0.2895365059375763,-0.7131780982017517,-0.7963347434997559,0.3034282922744751,-0.4396791458129883,-0.774857223033905,-0.0827731937170028,-0.7864127159118652,-0.6121267676353455,-0.0764331817626953,-1.0369346141815186,-0.9708746075630188,0.0124386101961135,-0.5256665349006653,-0.9630356431007384,0.0231032259762287,-0.3169304430484772,-0.8894296288490295,-0.3601421415805816,-0.6286590695381165,-0.6233212947845459,-0.4101709425449371,-0.8317114114761353,-0.9665722250938416,-0.2548058331012726,-0.3649487495422363,-0.9271017909049988,-0.1912530362606048,-0.1930049210786819,-0.8286203145980835,-0.5896960496902466,-0.4425579905509949,-0.6481069922447205,-0.6318171620368958,-0.5266071557998657,-0.8594234585762024,-0.5087637901306152,-0.2204692810773849,-0.8500348329544067,-0.459453821182251,-0.1173596084117889,-0.8022792339324951,2.746372938156128,0.6113773584365845,0.8594222068786621,0.8247889876365662,1.0252422094345093,A
0.0,0.0,0.0,0.4244446158409118,-0.1311413645744323,-0.2634027302265167,0.6822547912597656,-0.5945876240730286,-0.4519815146923065,0.70737224817276,-1.0025839805603027,-0.5961380004882812,0.6819010376930237,-1.310738205909729,-0.7166557312011719,0.3964229226112366,-0.9168189764022828,-0.5497916340827942,0.467316597700119,-1.1421499252319336,-0.7522270083427429,0.5205395221710205,-0.6930687427520752,-0.721855640411377,0.518996000289917,-0.5070222020149231,-0.6932847499847412,0.0757685080170631,-0.8290043473243713,-0.5540814399719238,0.1467107087373733,-1.0465012788772583,-0.8934009671211243,0.2816117703914642,-0.5256189107894897,-0.8417961597442627,0.2646092772483825,-0.3873503506183624,-0.7303371429443359,-0.1932550519704818,-0.6872313618659973,-0.5672258138656616,-0.1627923250198364,-0.8413407802581787,-0.8884034752845764,0.0233311261981725,-0.3629560172557831,-0.8019119501113892,0.0284551624208688,-0.2415241450071334,-0.6642565131187439,-0.4214613437652588,-0.5255911946296692,-0.5930037498474121,-0.3637495636940002,-0.5737762451171875,-0.7713884711265564,-0.2207097560167312,-0.2546942830085754,-0.733117938041687,-0.2328832596540451,-0.1823722720146179,-0.6590765714645386,2.664324998855591,0.7068784236907959,0.8300526738166809,0.8449215292930603,1.1825761795043943,A
0.0,0.0,0.0,0.4095505177974701,-0.1064380407333374,-0.3120612204074859,0.6646348834037781,-0.5710079073905945,-0.5106461048126221,0.6846371293067932,-0.983637034893036,-0.6513669490814209,0.6653362512588501,-1.2814661264419556,-0.7648024559020996,0.4112418591976166,-0.8845258355140686,-0.605888307094574,0.4558119177818298,-1.1396862268447876,-0.8183677196502686,0.4951091110706329,-0.6992931365966797,-0.78768390417099,0.4984974861145019,-0.5198535323143005,-0.7562721967697144,0.1026994362473487,-0.8074988722801208,-0.580856204032898,0.1432151198387146,-1.0459169149398804,-0.9383756518363952,0.2601000070571899,-0.5347496271133423,-0.8880906701087952,0.2541758418083191,-0.4110125601291656,-0.7700932621955872,-0.1667675822973251,-0.6823571920394897,-0.5667851567268372,-0.1517490893602371,-0.8508340120315552,-0.9040156006813048,0.0150135699659585,-0.3864522576332092,-0.8178358674049377,0.0354725494980812,-0.2729593515396118,-0.6721999049186707,-0.3971004784107208,-0.5444332361221313,-0.5684458017349243,-0.3574438691139221,-0.5985209345817566,-0.7560776472091675,-0.2244095355272293,-0.2905988097190857,-0.7217165231704712,-0.2229728251695633,-0.2251050174236297,-0.6448531746864319,2.6713693141937256,0.626591682434082,0.7668733596801758,0.7895793914794922,1.1206624507904053,A
0.0,0.0,0.0,0.3695356249809265,-0.1165235713124275,-0.3086534142494201,0.6297836303710938,-0.5568343997001648,-0.5215778946876526,0.6725183725357056,-0.9445652365684508,-0.6756795048713684,0.6624101400375366,-1.2278285026550293,-0.8066537976264954,0.3810995221138,-0.8376792669296265,-0.6749289631843567,0.4367729723453522,-1.0914217233657837,-0.9028432965278624,0.4903137683868408,-0.6478472352027893,-0.8802804946899414,0.4980677664279938,-0.4498919248580932,-0.8527325391769409,0.0639032572507858,-0.755713939666748,-0.65177321434021,0.0990969166159629,-0.9853007197380066,-1.0260249376296997,0.2292796820402145,-0.4848178625106811,-0.9817302227020264,0.2411458641290664,-0.3437619209289551,-0.8721665740013123,-0.2059057056903839,-0.6284598708152771,-0.6318029165267944,-0.2010658383369445,-0.7807279229164124,-0.9752647876739502,-0.0268902126699686,-0.3214673399925232,-0.8855317234992981,0.0173986330628395,-0.1851109862327575,-0.7426397204399109,-0.4385250508785248,-0.4808593988418579,-0.6260899305343628,-0.4236964881420135,-0.5274639129638672,-0.8199595808982849,-0.2930848002433777,-0.2198728919029235,-0.7841501235961914,-0.2689293324947357,-0.1370924413204193,-0.7093589305877686,2.6948909759521484,0.7004376649856567,0.8333494663238525,0.839623749256134,1.1262389421463013,A
